genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GUT_GENOME150307.fna	2.668638268873517	0.7069584861978511	0.0015350787709089	2142420	692	618	2	2.8641187426110943	0.0020232059890175	0.2185430494487542	0.9052399707877392	0.0	0.998073518136054	0.9983832075709456		False					902	757	753	665	22519	22626	0.993238989509695	1418	47943
GUT_GENOME157308.fna	1.0167536257960943	0.5318841649368736	0.0009479504743149	2289773	357	342	1	1.296887606230097	0.0008707332972831	0.021752811304876	0.5925322341253066	0.0	0.9910056415507238	0.9911261017085266		False					448	442	441	34	9067	9127	0.9878069005105716	475	19233
GUT_GENOME234569.fna	15.085915683964345	0.8488304619822632	0.0052767142919098	1983561	31	31	16	10.587539766329504	0.0075292580550714	0.7488753811957384	0.9999983600807398	0.0014424967546285	0.979823486643688	0.9853370045239122		False	11347.0	26.30668899268529	0.8379071282365058	0.9952551303636136	29971	21781	21551	16924	117020	119117	0.9795600563780984	38475	255248
GUT_GENOME238419.fna	1.0062465817491009	0.5332181515645201	0.0014342674702466	2069772	38	38	1	1.2785840969480402	0.0008903627061589	0.0207288532263456	0.5887342713532858	0.0	0.9930309528249114	0.9935204176766737		False					299	278	277	70	8071	8136	0.9901430398274864	347	16796
GUT_GENOME257332.fna	2.5712671211589604	0.7254393593888139	0.0022665565233039	1946641	8	8	2	2.4532942748139144	0.0017590791328444	0.2041578287932905	0.8967321177035986	0.0	0.9892003965558022	0.9899879724826508		False					4292	3979	3974	977	19574	19689	0.9835745859190472	4951	41078
GUT_GENOME283270.fna	6.669182032011372	0.837338215071675	0.0020085416482393	818834	4	4	7	4.706801652059869	0.0052040383140654	0.6680132969564039	0.9972299439775218	0.0	0.9749740398397052	0.975815002778834		False	18.0	1.8888888888888888	0.9669312169312172	1.0	13689	13229	13221	1303	21206	21446	0.9726462576877828	14524	44494
WC13_S13__DASTool_bins.concoct.330.fa	1.234682108891261	0.5568062915526257	0.0012850198177876	2934983	125	123	1	1.529089136768753	0.0008963706988959	0.0414513474183666	0.663858911918863	0.0	0.9638990950114664	0.9641785646766782		False					4392	4358	4354	136	14156	14269	0.9802350777658034	4490	29684
WC17_bin.64.fa	0.965527468277693	0.4762422392708573	0.001922232784025	1530784	11	11	0	1.4127479409937438	0.0011426682764281	0.0283469124317996	0.5736781725735245	0.0	0.9805268130804508	0.981287304403936		False					845	812	812	86	5794	5865	0.9747719016789628	898	12123
WC20_S20__DASTool_bins.metabat2.135.fa	1.3591484970727057	0.5287725937887734	0.0053961137263445	1283096	46	43	1	1.8519537224711624	0.0016408289639586	0.0708185513788523	0.6988443754962508	0.0	0.965741138146962	0.9691527177082988		False					3113	2803	2779	691	6819	6922	0.9673809846243668	3470	15478
WC36_S36__DASTool_bins.concoct.144.fa	5.064532276408229	0.7273711397065815	0.002365115293637	2629010	126	84	5	4.5350336776807625	0.0028104505911938	0.5188569081137006	0.9885753502607568	0.0	0.9779228490997596	0.9790415518151429		False	371.0	36.9811320754717	0.62231553370722	0.9769655475001788	30115	28589	28483	4304	52070	52851	0.9727817247277936	32787	112937
WC8_WC8.084.fa	0.9972217777537872	0.3882667401806748	0.0079760689888722	4149776	36	13	0	1.7346680383141972	0.0008522778205283	0.0529447854534798	0.5854438419535849	0.0	0.987078362743447	0.9903918364746096		False	6.0	17.0	0.9027777777777778	1.0	2839	2111	2081	2217	16357	16557	0.9683748308496968	4298	37862
