genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVEBY01.fasta	1.216806853465063	0.1745288917666871	0.0071130221311684	2518901	54	49	0	4.245865367134177	0.0026809813622035	0.0761498764739066	0.6585112186502228	0.0001045786891892	0.9762217564932696	0.981435140292158		False	610.0	31.41639344262295	0.7658218385690884	0.9797810339468074	4561	3561	3514	2344	12460	12963	0.965424945950036	5858	32129
CAVERB01.fasta	1.126419990624118	0.5567385262091443	0.0009809157097447	1800364	101	97	1	1.3996673388605017	0.0010490469934201	0.0302822095976146	0.6301393077677819	0.0	0.9946624112694656	0.9949008602505548		False					291	278	278	60	7988	8057	0.9917132056743786	338	16632
CAVEUH01.fasta	19.710524971548995	0.9361931247163808	0.0038235668254679	1683596	70	70	20	10.051198080084792	0.0077787938833491	0.9118470226824013	0.9999999723708248	0.0034691354328432	0.9872484174514812	0.9900298466240484		False	8098.0	28.51975796492961	0.7609032589544327	0.9893878160181004	19576	15306	15245	12492	129851	130896	0.9844119755170168	27737	268793
CAVFCS01.fasta	0.969346832258353	0.4114818282407013	0.0010673815680333	1386382	294	274	0	1.612660397687913	0.0013996273065365	0.0428864483237664	0.5751135205374487	0.0	0.9619388801991354	0.9622079822392652		False					2263	2247	2246	62	5382	5720	0.9516704003514548	2308	13386
CAVFDW01.fasta	2.3963494755341666	0.7760231138631851	0.0051541847149515	1948268	259	249	2	2.1792383650432128	0.0015824576309111	0.1609085608345463	0.8794844618301338	0.0	0.9808161585745137	0.9835403023352992		False	1.0	3.0	1.0000000000000002	1.0	6014	5160	5124	2123	18630	18878	0.9750712431323556	7247	39687
CAVGMC01.fasta	1.6077546040559885	0.5665676584662491	0.0072006718659685	2290046	158	141	1	2.025484923369003	0.0013477962868243	0.096013355190245	0.7582007192523725	0.0	0.978878908470722	0.9825264354747016		False					4644	3842	3797	2199	14980	15194	0.971894962364754	5996	32402
CAVGVD01.fasta	1.076836226715002	0.4440593238726538	0.0079840382554454	3281512	90	87	0	1.6888125227147432	0.000934843473087	0.0489493867461096	0.6135861710937531	0.0	0.9824563587917424	0.985973802823916		False	7.0	11.857142857142858	0.6165200493152726	0.9642857142857144	2818	2253	2219	1735	14330	14602	0.9744716685552524	3954	32043
CAVGWE01.fasta	9.303883528975303	0.6550493724025794	0.0093190465833593	3415167	65	61	4	11.634982528017924	0.006307946269776	0.4818982497781221	0.9997295245322656	0.0057560319441588	0.9749581197292684	0.9847456772329916		False	31160.0	35.028145057766366	0.7968918463772472	0.9950670671925638	41213	25105	24554	33648	126725	130148	0.970705580702906	58202	290949
CAVHRO01.fasta	1.4597337401283546	0.6006074606527443	0.0170957885469252	1830242	131	122	1	1.743265834626302	0.0012978975631074	0.0652804383245494	0.7244386233749097	0.0	0.984415671373212	0.9918897881636104		False	10.0	8.4	0.2944444444444447	0.9	1862	969	942	2649	10805	11109	0.9745031469491148	3591	24304
CAVIBV01.fasta	1.0658299668572493	0.5040582445845988	0.0072036576877453	2381818	64	55	1	1.7972690614814737	0.0011676938953436	0.0286978266181546	0.6098124900793956	0.0	0.9817857299606454	0.9866721285093558		False	600.0	38.903333333333336	0.4072327938154628	0.9700688546796352	1245	911	909	892	10066	10204	0.980818462167133	1801	21476
CAVIEG01.fasta	0.8456669183025447	0.3836852668802005	0.0164420304198425	2383073	166	155	0	1.5218875608641833	0.0009927970182269	0.0345348212161355	0.5260833842309424	0.0	0.9721989331583616	0.9815429106064472		False	34.0	16.08823529411765	0.411436897727777	0.946311858076564	2288	1519	1487	1940	8234	8611	0.9638050464027826	3427	20081
CAVJDA01.fasta	1.2755925118276	0.5712904764659475	0.0014641947926093	2385522	180	179	1	1.5650375433785002	0.0010210219875786	0.0454986371955487	0.6757849302707015	0.0	0.9912565184543662	0.9915052792570344		False					949	922	922	151	12225	12308	0.9855601138210548	1073	25626
CAVJLO01.fasta	2.395831115849594	0.6721557210197142	0.0077046710874259	2264203	191	176	2	2.640019310295745	0.0017694745816181	0.1908689282718907	0.8794292878442318	0.0	0.9826316739401064	0.9875672773887813		False	53.0	28.09433962264151	0.7249648126234054	0.9803921568627452	7506	5373	5318	5073	21611	21802	0.977014599126634	10391	48013
CAVKEV01.fasta	3.062484575578685	0.8538949846637183	0.0021818639449643	2042216	255	252	3	2.461602344341155	0.001744451177625	0.2447336618653462	0.933074410432341	0.0	0.9872388700257504	0.9879731652124154		False	28.0	32.035714285714285	0.7461473478280202	1.0	6378	6011	5988	1229	25072	25298	0.9824760511383308	7217	52782
CAVKGE01.fasta	7.661756007414203	0.7955341879789278	0.0058148761166913	2706697	143	140	7	6.315244736666958	0.0038590207621537	0.6405467623453973	0.9988469337200248	1.3215649915810129e-05	0.984373900514833	0.9885791969619891		False	2022.0	26.669634025717112	0.7129248322411198	0.9771676476400718	27092	19801	19677	16623	83965	84750	0.9759506493072372	36300	181085
CAVKTI01.fasta	1.9978147368474053	0.6217296055742673	0.0012365291851206	2383237	114	107	1	2.3994989591724805	0.0015617965209892	0.1399260753336742	0.8286540064545321	0.0	0.9844247129487192	0.9847095901666382		False	1.0	1.0	0.1025641025641028	1.0	5194	5099	5090	406	18812	19069	0.9799960087327304	5496	42112
CAVKYA01.fasta	1.447793486788758	0.275952471797528	0.0106961296705661	2888222	446	366	0	3.781783039829521	0.0022604428501466	0.1118258915000301	0.7215179429596478	0.0004153025373571	0.9498170154004296	0.9577308671178842		False	2953.0	39.41991195394514	0.7664273089561227	0.9996599633656806	16208	13652	13252	6385	16978	20622	0.9349018125704168	19637	54726
GUT_GENOME008653.fna	3.607554659703961	0.4494147126488555	0.0011572936805785	2042501	23	22	0	5.871888057758048	0.0041132616165376	0.2784561672185228	0.9586412290246064	0.0003735530059547	0.9482036828326128	0.9484164312075491		False	104.0	6.615384615384615	0.9003458711162092	0.930836236933798	29459	29338	29303	770	29481	35581	0.9401013828311724	30073	88456
GUT_GENOME017944.fna	2.3564196942399853	0.3661899996434076	0.0085552396907629	3056711	108	105	0	7.600636314455036	0.0043627741830453	0.1493651182594625	0.8751595291568561	0.0005818667242159	0.9761370754721114	0.9826859643512658		False	3040.0	32.35394736842105	0.7725300090533692	0.9969079778481462	10895	7905	7746	6979	29296	30705	0.964014233639648	14725	74831
GUT_GENOME025984.fna	1.629297207832549	0.6715211724479165	0.0093433663845769	2530364	98	98	1	1.7750914772779094	0.0011202575481613	0.0705483479847167	0.7627567835979715	0.0	0.980774509419482	0.9859954177006716		False	53.0	17.660377358490567	0.3311967928363523	0.8996705600479187	3432	2500	2468	2354	16429	16833	0.975451488683202	4822	35881
GUT_GENOME047636.fna	1.0757696034298978	0.5060773264968833	0.0010041678314528	1690546	109	99	1	1.4678581323608493	0.0011362897643076	0.0364905776003728	0.6132220641544983	0.0	0.9957528894940753	0.996060886057482		False					262	243	243	66	7162	7194	0.9938128890789376	309	15026
GUT_GENOME093124.fna	2.5081337565400834	0.8022028185311696	0.0025028410302971	2482002	297	296	2	2.223546675049374	0.001428582429073	0.1697230703279046	0.890811781100258	0.0	0.9784713699368311	0.9794375351629544		False					9069	8662	8641	1109	24544	24917	0.9752908216664108	9750	52399
GUT_GENOME234569.fna	3.9508313583499577	0.7698659128708419	0.0074738223171016	1983561	31	31	3	3.5682587564453625	0.0025375433365535	0.3904009001991872	0.9694559107327164	0.0	0.9832253765573667	0.9882939213620116		False	30.0	17.433333333333334	0.8368981481481482	1.0	12990	9065	8943	9348	30900	31621	0.9780457348834788	18291	67985
GUT_GENOME239115.fna	0.8722653694841838	0.4303795933185817	0.008574095887401	2556104	186	148	0	3.651665837608565	0.0023008341076726	0.0189440648737296	0.5370843029381843	0.0002153230098662	0.9876091939780682	0.9921111868327036		False	219.0	120.31050228310502	0.3448197143476705	0.9274335442510676	600	382	371	644	8851	9012	0.9759999093216272	1015	19568
GUT_GENOME244777.fna	1.5577649412889678	0.5726235369212764	0.0051806556460147	2022533	96	96	1	1.969660659537055	0.0013916016871963	0.0888356333370085	0.747288420659393	0.0	0.9812492695062696	0.9838373044363928		False	310.0	35.306451612903224	0.1244554300158696	0.8937302741218764	3369	2904	2879	1233	12641	12834	0.9755933175468916	4112	28248
GUT_GENOME246267.fna	2.267595856729463	0.7035763227526721	0.0088269326029938	2058567	362	310	2	2.310255952757276	0.0016392769276573	0.1636929961473199	0.8649738940042011	0.0	0.9706148563831524	0.9761850355963236		False	1.0	6.0	1.0000000000000004	1.0	9902	8025	7925	4351	18831	19278	0.9645022612566356	12276	41314
GUT_GENOME259528.fna	0.8718892749358808	0.4432237259080953	0.0132350061439918	2436088	164	159	0	1.3486928477359486	0.0008699819372025	0.0245549421859965	0.536930547047286	0.0	0.9702597880236716	0.9798054097428868		False	68.0	50.35294117647059	0.4430209820306113	1.0	1779	1208	1191	1136	8539	9128	0.968337874666466	2327	21241
GUT_GENOME267242.fna	0.8811444308869016	0.4508157207012914	0.0026206162837347	1734172	251	246	0	1.3153651840996918	0.0010136290260746	0.022200220047377	0.5406994694267803	0.0	0.9738175017532924	0.9748824644795968		False					1008	967	964	125	6140	6260	0.9666518594046576	1089	13448
GUT_GENOME277404.fna	0.8823130165808131	0.4594455319734618	0.005820737985366	3066074	207	193	0	1.2936511340197203	0.0007438373108516	0.02071965647274	0.5411731593754323	0.0	0.9843848381815892	0.987895101372623		False					992	769	755	518	10814	10972	0.9812008088156904	1273	23201
GUT_GENOME280504.fna	1.33987207875801	0.5442514082844195	0.0097179379121702	2511389	80	79	1	1.848670623490161	0.0011702819290963	0.0613823664912125	0.693674508775824	0.0	0.9850345431546172	0.9894975836009212		False	202.0	30.524752475247524	0.431048099432456	0.8648215547646669	2307	1619	1592	2012	13630	13943	0.9740409672179096	3604	30720
WC13_S13__DASTool_bins.concoct.170_sub.fa	2.0244806424399147	0.7144501985273216	0.0023824994832535	1744848	476	468	2	2.0117319372760765	0.0015662987445696	0.1192969244312398	0.8326413906167239	0.0	0.989901755903053	0.9905118781677116		False					2102	1975	1972	474	14539	14629	0.9849074251024428	2446	31093
WC13_S13__DASTool_bins.concoct.309_sub.fa	0.907210906693064	0.250075913421335	0.0080279311450766	3800382	703	572	0	2.31620955858051	0.0012107383544776	0.0677116142535144	0.5511503177096236	0.0	0.9595538802316091	0.963999533672716		False	123.0	32.6910569105691	0.7070634576400658	0.990063233965673	10408	9264	9161	2941	14122	15680	0.9453205585830692	12102	39633
WC13_S13__DASTool_bins.metabat2.284_sub.fa	1.3419102344327043	0.5027633185698296	0.0012416439017958	1885957	55	51	1	1.8884351013900484	0.0013791341864905	0.0739354078592459	0.6942253043668671	0.0	0.9402175861846398	0.9405403079482784		False					8336	8291	8280	206	10068	10669	0.9515035809091016	8486	24350
WC13_S13__DASTool_bins.metabat2.443.fa	9.82238946557914	0.826352101400679	0.0087897500212351	2616945	152	152	10	7.131085827846648	0.0044340004025923	0.7301590213015559	0.9998288841761184	0.0	0.9790306188134098	0.9851971911035564		False	4835.0	26.077766287487076	0.4973698462681191	0.977569945725557	40068	28285	27848	33272	102248	103508	0.976507899772663	61120	217221
WC13_S13__DASTool_bins.metabat2.498.fa	1.055464223109159	0.5473008928156938	0.0021048061900099	2606473	137	134	1	1.3368300795620454	0.0008324237749516	0.0240140603796777	0.6062247283782625	0.0	0.9901904396728016	0.9910052402862984		False					614	563	563	166	10807	10883	0.9911736424271969	729	22548
WC13_S13__DASTool_bins.metabat2.510_sub.fa	1.000768321379577	0.494704527376999	0.003176427027723	2657742	70	67	0	1.4050863557141882	0.0008641588129911	0.0269036648403042	0.5867400345615473	0.0	0.977133826552732	0.978672223543068		False	193.0	23.1139896373057	0.3401932086850429	0.93715249057991	1635	1525	1516	322	10560	10782	0.970768515908259	1838	22914
WC14_S14__DASTool_bins.concoct.206.fa	0.9846075804960056	0.4775846495020314	0.0015013304713133	2328159	134	113	0	1.392206699879115	0.0009177230250131	0.0280509192026832	0.5808005649146579	0.0	0.9834933468081524	0.983738343516009		False					1078	1062	1060	116	9268	9365	0.9785018144243108	1176	19235
WC14_S14__DASTool_bins.metabat2.028.fa	4.518063575340806	0.8734345618102278	0.0112732660428071	2557910	105	105	4	3.860766831579114	0.0024239358888391	0.4529670707726229	0.981490110775155	0.0001851995362049	0.9736391262582542	0.9795529103291852		False	221.0	30.714932126696837	0.7250168596761343	0.9968729905484208	30543	23691	23470	19195	46452	47548	0.9713656921170448	42665	100627
WC20_S20__DASTool_bins.metabat2.156.fa	2.499835718525115	0.7339239405684822	0.0025739998451121	1902223	115	105	2	2.39279285620605	0.0017454847522985	0.1924211830053574	0.8900088025372533	0.0	0.9734364584130176	0.974450042073284		False	3.0	1.3333333333333333	1.000000000000001	1.0	9723	9352	9328	1105	18695	19041	0.9710325501483053	10433	40222
WC20_S20__DASTool_bins.metabat2.302.fa	1.27444056910436	0.5479140398956586	0.0012310132556073	2015307	191	147	1	1.6165178725840452	0.0011496497086463	0.0500181858148658	0.6754549821341613	0.0	0.9714390587488344	0.9717168310152576		False					2879	2851	2847	112	10125	10303	0.9659362492387562	2959	21941
WC25_S25__DASTool_bins.concoct.328_sub.fa	1.0724351473514562	0.3030185329878443	0.0085915672269028	2654402	83	71	0	2.437797284512232	0.001500985768969	0.0782937173796583	0.6120815861730458	0.0	0.9618569648210256	0.9670103886480322		False	107.0	18.05607476635514	0.8814223029044902	1.0	7927	6856	6756	2677	11635	12687	0.9507584568405496	9433	31555
WC25_S25__DASTool_bins.metabat2.144.fa	1.2476941275765483	0.3035681954218008	0.0054899072584272	2888603	202	198	0	2.9327162744833	0.0017377394305441	0.0940046105331885	0.6676989403030821	0.0001501822702361	0.973853031943493	0.9769427933800297		False	238.0	27.07983193277311	0.7256516028900079	0.9888966867678658	7100	6261	6214	2083	15116	15567	0.9689845347996487	8297	37798
WC28_S28__DASTool_bins.metabat2.073_sub.fa	0.9234112867864052	0.4479553997359747	0.0068587722336649	2570209	387	370	0	1.458937547009725	0.0009240432235683	0.0271479867979607	0.5575253773987472	8.768839670302685e-06	0.9670087135977986	0.9708782389360238		False					2302	2032	2016	633	9488	9857	0.9586427210576436	2649	21857
WC32_S32__DASTool_bins.concoct.003.fa	1.5740145643149352	0.6311337272495454	0.0021021196015133	2286273	154	147	1	1.889952191533159	0.0012584387953829	0.0706687259133095	0.750888542027292	0.0	0.9807325708061002	0.9815186175480292		False	58.0	19.620689655172413	0.4220900424421356	0.9813609467455622	3113	2986	2975	474	14119	14292	0.9761473993775756	3449	30709
WC34_S34__DASTool_bins.maxbin2.248.fa	17.95670735728869	0.8791384884773522	0.0024543487485192	2759522	151	66	18	14.584163781600472	0.0088278353503961	0.8427358071434111	0.9999998700053572	0.0015480309722179	0.9873380381742282	0.9888211294714192		False	6303.0	36.41028081865778	0.7288639854452622	0.9925603165085342	29446	25997	25845	11482	193384	195049	0.9764215280750618	37327	399150
