genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVBPK01.fasta	2.309486326439276	0.7636005358375663	0.0063024243053852	1968507	44	44	2	2.179751697148612	0.0015570822835141	0.1466156838659958	0.8698771697120397	0.0	0.9841622374520986	0.9878176387839812		False	836.0	37.301435406698566	0.216926726659887	0.8925506215177422	4571	3516	3496	2495	18034	18217	0.9796696410304904	5991	38186
CAVBQZ01.fasta	1.6771806787195116	0.6755929441596582	0.0049797600467931	2228962	93	92	1	2.0243654294238613	0.001361624344431	0.069532365289314	0.7725785873816882	0.0	0.9813917475884762	0.984385585701842		False	13.0	40.23076923076923	0.7970129031913928	1.0	2884	2420	2403	1058	14826	15009	0.9773255268172788	3461	31409
CAVBRE01.fasta	5.986121858964856	0.8955340256960089	0.0032276946952937	2212328	151	142	6	3.998256669280747	0.0027066410166064	0.6264907373590173	0.9949367443903806	1.6425373080869555e-06	0.9821248583156024	0.9840115786185168		False	43.0	17.25581395348837	0.7581188077768105	0.9825581395348836	24775	22160	22100	5537	52512	53059	0.9782226245091068	27637	109873
CAVBSP01.fasta	14.91392812054604	0.6732629850179316	0.0021069308759602	2506196	40	39	15	14.035812501157098	0.0088802336061254	0.624633508312997	0.999998091128886	0.0017689248198766	0.976367239152348	0.976984312538088		False	4279.0	31.913531198878243	0.8590898232342966	0.995188921870896	36996	36030	35919	4782	148574	152363	0.9757237572140206	40701	332494
CAVBZD01.fasta	2.727201861238497	0.8385745661161996	0.0013131890094682	2410438	157	156	2	2.243090007643442	0.0014542735404088	0.1907076639183418	0.910015625777326	0.0	0.9862668021205642	0.9864125528346338		False	1.0	2.0	0.5397727272727272	1.0	6313	6246	6249	402	26243	26485	0.9829572050875736	6651	54762
CAVBZH01.fasta	3.282222054646457	0.3664982530226479	0.0031333114898722	1989150	248	191	0	6.292634723551854	0.0045183736722158	0.2519136314506196	0.9448777632939416	0.0003534257670478	0.9705085273421752	0.972047160812143		False	2003.0	39.3489765351972	0.8844994431363346	0.996235248735097	14778	14007	13987	2251	26232	27499	0.9593311754470456	16238	65543
CAVBZP01.fasta	0.8565218595726937	0.4643588218312878	0.0132433455841534	2743512	502	494	0	1.2872288901446023	0.0007917682405066	0.0196900906575221	0.5306041337235489	0.0	0.9826730840429472	0.9890410958904108		False	6.0	9.333333333333334	0.9391534391534396	1.0	936	592	577	970	9378	9549	0.981450818680908	1547	20895
CAVBZR01.fasta	2.033883482144077	0.6279658523298196	0.0025384694160897	1097703	46	46	1	2.378581114637963	0.0022798346537286	0.144074490094315	0.8340251676938032	0.0	0.9865255357221896	0.9874613502285792		False	94.0	43.91489361702128	0.4407213092440976	0.9962121212121212	2131	1983	1977	473	8914	8988	0.9806361819851586	2450	19211
CAVCAY01.fasta	0.9576080889220848	0.3211851659565183	0.0035963727283073	2511682	192	185	0	3.406585771422988	0.0021661204252804	0.0358174323023376	0.570686536411376	0.0006346601692766	0.9713990351481736	0.9734665747760164		False	188.0	49.75	0.6849923196822625	0.9712475607740454	2573	2387	2384	447	9513	9833	0.962579509899867	2831	21804
CAVCBQ01.fasta	2.9335536851073227	0.7547681967704529	0.0019153565173189	1267670	90	83	3	2.724519109444741	0.0024372066814155	0.2542175802850899	0.9250045552494546	0.0	0.9909546210560286	0.991364223121416		False	59.0	41.91525423728814	0.5265261396609504	0.9925847457627118	2915	2783	2775	580	14765	14937	0.9858765696854016	3355	31409
CAVCJJ01.fasta	1.381925630583812	0.5145439763596488	0.0114816086064709	2464938	83	78	1	2.2097404846963564	0.0014122307856009	0.0749369761024414	0.7048407777495702	0.0005680243085185	0.9810627182416154	0.9870882169829196		False	287.0	42.59233449477352	0.416685509313872	0.8870639549748209	3498	2385	2345	3027	13714	13950	0.970757716528354	5372	32316
CAVCJM01.fasta	3.0859771061799584	0.8422729066913797	0.0125279677309106	1748070	69	69	3	2.467369489276347	0.001873596038647	0.2544966734741744	0.9344484081634544	0.0	0.9840990114143652	0.9898061940576968		False	23.0	10.73913043478261	0.742705434379729	0.975	7074	4535	4457	7095	21489	21875	0.9791067284494764	11552	46288
CAVCNK01.fasta	40.34974871397782	0.919327569455062	0.0016761159187682	2027570	27	27	42	19.77691995771487	0.0139075276379009	0.9085989632910332	0.9999999999999996	0.0015480142762827	0.988251310355609	0.9884896061768014		False	5155.0	46.95460717749758	0.7252161611835278	0.9492393163820808	21644	21205	21124	3030	321575	324865	0.9877889968874022	24154	671785
CAVCNU01.fasta	4.199695077746147	0.8328598730958774	0.0108091772969089	3655358	252	249	3	4.118527736901514	0.0021691618152738	0.3756064385485635	0.9754815835911006	0.0003589499582681	0.9861068219692114	0.9927515120439104		False	4124.0	34.55261881668283	0.3837485381547623	0.9445348329388592	19075	9952	9827	23768	62709	63839	0.9804008835536652	33595	139438
CAVCPK01.fasta	18.18065793614514	0.9201102149858384	0.001915573321184	870662	122	121	18	10.5893018357543	0.011511055931155	0.8751949665886417	0.9999998933294748	0.000949358526403	0.9893608784263496	0.989582663494309		False	1969.0	30.74403250380904	0.6655315360597386	0.9762157356366744	8107	7938	7958	1841	63322	63916	0.9859205394310038	9799	133108
CAVCQH01.fasta	1.170679811323906	0.5301602601573255	0.0095339961903455	2095655	413	385	1	1.542249303234769	0.0010869933075985	0.0412377037250883	0.6443151785943015	0.0	0.9867160379541772	0.9916801666280952		False					1148	719	711	1044	9780	10034	0.9784735983572465	1755	22270
CAVCQM01.fasta	2.021186531120679	0.7550934333279545	0.0018199903193193	2342526	35	35	2	1.8751458908866483	0.0012269950263842	0.1046383263195371	0.8321538859214463	0.0	0.9871082499041278	0.9876426863796212		False					3160	3029	3033	437	18699	18968	0.9839910049596846	3470	39246
CAVCRQ01.fasta	26.13556462971253	0.947422508761778	0.0101614357003426	1465456	12	12	26	13.31330931645874	0.0110066636713607	0.9200201166053432	0.9999999999050532	0.0084963920780386	0.9820604354240204	0.9901954312593594	2.2610069292755783	False	41973.0	37.84854549353155	0.7030253510773008	0.9910077506311392	24187	13219	12772	29143	150664	152492	0.9802150418403972	41915	319475
CAVCRU01.fasta	7.401640810793882	0.3843796879656367	0.0084576907484311	3560313	46	44	0	17.89254230746068	0.0094948884720263	0.2625842166124158	0.998549212600688	0.0068899889014593	0.977750133171887	0.9849232309532112		False	38702.0	56.3565965583174	0.6903521545297941	0.9817492484256944	20801	14095	13763	17677	105916	108489	0.9737556145386704	31440	256000
CAVCWU01.fasta	0.8729739804570363	0.4447920522642398	0.0068594420370066	3082337	101	100	0	1.5115171787765604	0.0008637754366236	0.0228670648277588	0.5373738603069872	0.0	0.9654673401055558	0.969723625219908		False	16.0	31.25	0.7427089783281742	1.0	2434	2134	2119	780	10638	10966	0.965743745678331	2899	23538
CAVCXI01.fasta	1.3039218709769498	0.4718932460451736	0.0203172660715356	2788618	64	61	0	4.026372191690798	0.0024166764073574	0.0527831348718253	0.6837945163696428	0.0012901476451293	0.9756576444371976	0.986480243491494		False	2311.0	64.29554305495456	0.3342760745341115	0.8732281238964081	3583	1990	1945	4371	14617	15229	0.966853607320364	6316	35425
CAVDBR01.fasta	3.6142494721815264	0.8118815811892057	0.0087745428330212	1813597	153	151	3	3.0869178776617545	0.0023117980417157	0.3458524688781466	0.9588850009611456	0.0	0.9760473313914836	0.9818649091172874		False	149.0	24.44295302013423	0.7356695258501902	0.9774817359376182	15024	11375	11305	7750	26098	26609	0.9727642487733016	19055	57068
CAVDNX01.fasta	3.6192861334875857	0.8884553913842679	0.0040140297397927	1896461	107	105	3	2.615846831620937	0.0019103138574324	0.3288462035338454	0.9590674486468274	0.0	0.9890947399477908	0.9910990885825888		False					6801	5551	5522	3006	27238	27476	0.9856163219622296	8528	57199
CAVDRO01.fasta	1.5237288169730074	0.65235918599171	0.0086482176961162	1986024	78	73	1	1.7248780295245292	0.0012287927953132	0.0588059358799289	0.739578171508096	0.0	0.988800410994092	0.9935268430516312		False	6.0	25.33333333333333	0.4239780750650315	1.0	1308	756	742	1471	12057	12252	0.9825897237271796	2213	26594
CAVEBY01.fasta	37.79218039930906	0.9348890647151278	0.0059701066088086	2518901	54	54	41	22.409329591807182	0.0141500000071041	0.886711307828295	0.9999999999999968	0.0045818953486737	0.9879836385143212	0.9927437992995866		False	84574.0	50.761002199257454	0.6694098558947938	0.9753957155151608	26839	16207	15916	31086	376715	380690	0.9861723030316852	47002	818702
CAVEGE01.fasta	0.9089992324835928	0.4593224512914387	0.0032276601145436	2436430	533	459	0	1.3193874799536078	0.0008643911967798	0.0219936546504516	0.551858533189627	0.0	0.977867353413205	0.9788004329489044		False					1186	1136	1133	156	8818	9046	0.9697015413605244	1289	19887
CAVEOW01.fasta	2.245028267727585	0.7234236683284611	0.0013700473307734	1703179	332	322	2	2.2348857541918066	0.0017468694014015	0.1521225895810128	0.8622562164420625	0.0	0.9727046763311874	0.9728783598104148		False					7072	7027	7035	270	15187	15546	0.966103056595246	7305	33325
CAVFDW01.fasta	1.003377358761731	0.5305553445419213	0.0051299567140101	1948268	259	246	1	1.2884543011160978	0.0009356132736957	0.0210648637661758	0.5876909987814387	0.0	0.9785575048732944	0.981115984405458		False					880	775	769	263	7791	7902	0.9756413574572264	1032	16649
CAVFEK01.fasta	1.4670990271888251	0.5862502078656356	0.0029751901672729	1924320	64	61	1	1.7919007731672312	0.0012960586271842	0.0686845223247692	0.7262249351666278	0.0	0.977983067389972	0.978906114049224		False	45.0	25.288888888888888	0.5814228178032427	0.9712057922584236	2910	2788	2780	461	11349	11568	0.9705870390086526	3241	25634
CAVFNQ01.fasta	6.115036715178063	0.7394254096741767	0.0016579090035327	1356932	84	77	6	5.657293567004088	0.0048869184171274	0.55511477362167	0.9954815100350348	0.0	0.9812957930469576	0.9815055499281118		False	168.0	14.11904761904762	0.8706651022943138	0.9856213810388038	14089	13931	13911	1112	33211	33574	0.9790140160619488	15023	69774
CAVFQZ01.fasta	0.8678439241392703	0.3057100658119823	0.0018684045584925	1189601	81	78	0	1.7937824978915409	0.0016559481728717	0.0553958848386979	0.5352734844484631	0.0	0.976873700663136	0.9773896417244572		False					1524	1490	1488	118	4217	4293	0.9686103152343564	1606	9910
CAVFRA01.fasta	19.36830736270338	0.8008687326581136	0.0071910194468985	2601721	81	75	21	14.098174755586376	0.0087677657634198	0.7616454646751132	0.9999999626231908	0.0060315358581421	0.971540011576568	0.9771289606472382		False	41392.0	36.39563200618477	0.8832131255767627	0.99563678440026	56396	45321	44820	28754	198509	203085	0.9705359409850924	73574	435709
CAVGPU01.fasta	1.3117778826974715	0.0152200575024629	0.0388748699537499	1442373	193	34	0	34.90371997154262	0.0294593681578023	0.0030942065609935	0.68598039867549	0.0367528854878449	0.9686309657181268	0.9758010306968408		False	8127.0	200.2395717977113	0.1019857803727971	0.6761406638154798	140	108	105	259	7946	8835	0.9304029347254736	364	21775
CAVGUS01.fasta	16.034553050282977	0.8292308963171754	0.0014686033310972	1985324	30	30	17	10.199434491771992	0.0072496619721363	0.8009498701471397	0.9999992903616362	0.0016675623953676	0.973283568479604	0.9735099629279091		False	2321.0	33.321413183972425	0.7042808321027102	0.9764849761901788	42483	42123	42062	2822	125321	127397	0.9674329781374664	44884	265647
CAVGWE01.fasta	31.340673237941218	0.8440307604284065	0.0081960087813409	3415167	65	62	28	28.70872453293041	0.015564534917989	0.7570768867232555	0.999999999999042	0.0064140952085589	0.9866356944612042	0.9930981642547952		False	149794.0	54.95296206790659	0.6354084320991499	0.9768856037103856	34554	17845	17395	52354	424211	429140	0.9846607184465372	69749	944863
CAVGXS01.fasta	1.1356125140005875	0.4949122629839314	0.0155035555947672	2188301	104	103	0	2.044495908492685	0.0013886944272062	0.0449330325215771	0.6331293149612687	0.0001928644933924	0.9778494208101538	0.9863008125947096		False	337.0	48.06231454005935	0.5393961531542678	0.9850869474571228	2178	1347	1320	2202	10028	10503	0.970177937358782	3522	24367
CAVHCO01.fasta	1.0408497001108334	0.535242902989011	0.0026410573909433	2003907	151	132	1	1.3537838205768742	0.0009636250667131	0.0246787899837666	0.601110277576794	0.0	0.990698426820884	0.9919521171189388		False	5.0	20.6	0.3800308515014398	1.0	460	398	400	169	8244	8385	0.9839141181781256	569	17618
CAVHCZ01.fasta	0.9032463118461336	0.4371767460136349	0.002956292689899	2063973	252	239	0	1.4004545107373207	0.0009869278967164	0.0289465995921457	0.5495762593323817	0.0	0.9884843919993304	0.9900242698133734		False					688	596	597	230	7413	7462	0.986059006773786	827	16653
CAVHOM01.fasta	9.589209065870325	0.9234073167628414	0.0016457951896849	2137776	67	66	9	5.839076597112965	0.0040061626846713	0.8281597323573658	0.9997897622668996	0.0031031226298254	0.9940387026807198	0.9942200155895212		False	2894.0	47.72356599861783	0.456697470910003	0.9672340629214952	10554	10233	10205	2817	81106	82179	0.989691205476533	13022	170720
CAVHOO01.fasta	4.162647697300468	0.8083849834703111	0.0015658908632245	2836714	159	154	4	3.450819876408397	0.0020604524341613	0.4208940344356181	0.9746662534602244	0.0	0.9777253098104116	0.9779204593804128		False	705.0	51.58156028368794	0.146771933308273	0.9221962106202894	26595	26362	26342	1355	46832	47602	0.9738715349384894	27697	100920
CAVHRO01.fasta	5.209389250164732	0.8271201294692178	0.0128111875144679	1830242	131	127	5	4.0897315385987	0.0030448899371959	0.534341906698677	0.9899470656090478	0.0	0.9850936884889696	0.9918638001993916		False	257.0	25.525291828793776	0.4020896500388052	0.916735858709412	14578	7957	7862	18182	38165	38578	0.9761117898913904	26044	81484
CAVHYW01.fasta	1.146171844912102	0.3471388851074491	0.0090120263787848	2578383	130	121	0	2.306345710647172	0.0014436156116226	0.0832696306173287	0.6365340790896448	0.0	0.9757197218457296	0.9800326966339236		False	322.0	42.34472049689441	0.3620224440663567	0.9634445149544606	5213	4287	4245	2573	12004	12321	0.9646445593546262	6818	29722
CAVIBV01.fasta	10.777964983050762	0.8837988460915149	0.0069378310348421	2381818	64	54	11	6.397790583044816	0.0041566736820977	0.8216144138636957	0.9999264057072972	0.0012170076533183	0.9895229072386628	0.9939533025096376		False	5190.0	29.89402697495183	0.4671307738241702	0.9624566199525492	20503	11833	11772	26257	101369	102251	0.9855095900319396	38029	210280
CAVIEG01.fasta	0.875597600241369	0.3384931976485823	0.0140568317109175	2383073	166	158	0	2.008140839661803	0.0013100023215012	0.0485197054391535	0.538444365578823	0.0008635201609843	0.9719353778561914	0.9791569370210852		False	754.0	55.176392572944295	0.1648860928380326	0.8441832270877866	3245	2410	2365	2288	8515	8963	0.9619458414239958	4653	22290
CAVIFO01.fasta	5.240615733278425	0.8839096597518863	0.0014162721480921	3049892	52	52	5	3.561920655819767	0.0020430726503972	0.558372886646478	0.9902204684268152	0.0013083223460287	0.9865212507274028	0.9866657036472012		False	440.0	52.15681818181818	0.4170267387451145	0.9847071387317928	22954	22708	22692	1657	63669	64233	0.9832889283870196	24349	132329
CAVIIA01.fasta	9.455130046824262	0.802166531952739	0.0067316262938339	1566282	83	82	9	8.07891152482397	0.0064898057495423	0.6538720358147511	0.9997633385292336	8.53513768802762e-05	0.9524316797962794	0.958112499365326		False	3499.0	27.395827379251216	0.9006079854314556	0.9953626047331454	48717	42899	42231	13614	58696	63588	0.949539177016973	55845	144454
CAVIJZ01.fasta	0.9677876975649436	0.2525431809596121	0.0033275825950664	2141511	116	96	0	9.270603832288549	0.006369616191781	0.0480651278466465	0.5745281697124618	0.000670267834803	0.9482959623829323	0.950015544242801		False	1015.0	185.47093596059116	0.4148837974415847	0.9575883328712648	5322	5145	5108	531	8451	9966	0.9346357851734836	5639	24909
CAVIWB01.fasta	2.006184583820866	0.5891503309878344	0.0051931975425055	1247780	74	72	1	2.53719523413815	0.0022849465586609	0.1518681177771722	0.8299156838463904	0.0	0.9817412320974364	0.984849444321312		False	1.0	9.0	1.0000000000000009	1.0000000000000002	3460	2871	2845	1387	10032	10156	0.9751523670782194	4232	22167
CAVIXL01.fasta	1.040723642551144	0.4018239641150272	0.0019505939392383	1413405	26	22	0	1.7088485531109685	0.0014400275079511	0.0543064443666181	0.6010658751592599	0.0	0.969266646690204	0.9695923498833984		False					2359	2334	2332	115	5883	6169	0.9597237849318908	2447	13753
CAVJDZ01.fasta	2.8429102559332757	0.7375935609122548	0.0013773262220185	2365304	117	113	2	4.2245597777331625	0.0027605588397354	0.2380953991537663	0.918755305306899	7.927557757455485e-05	0.971488081709188	0.9717295727029944		False	19.0	102.57894736842104	0.3648977903412234	0.8533377871545995	16057	15921	15903	605	26481	27161	0.9665515939798588	16508	58014
CAVJLO01.fasta	2.1416953338547824	0.6907803761411853	0.0101246149418428	2264203	191	188	2	2.323541457527031	0.0015573551043342	0.1455938358883898	0.8490968411146798	0.0	0.9829700231151448	0.988836780381855		False	35.0	21.457142857142856	0.4855524573556466	0.9726190476190476	5614	3680	3635	4818	19261	19444	0.9757358212199816	8453	43313
CAVJTI01.fasta	20.176207489701422	0.8468538106253465	0.0018647354119766	2451553	61	60	22	13.214038503638193	0.00846054483059	0.8096741126950957	0.9999999816858384	0.0017689294166815	0.9837039455223004	0.9839961429933816		False	3361.0	33.585242487354954	0.7828758819772034	0.9881330335163436	32347	31767	31683	4605	198974	200772	0.9820011529855596	36288	418394
CAVJWR01.fasta	0.9772862785496138	0.3059304318020716	0.0035066319921348	3215061	183	162	0	2.006196068809436	0.0011252914002532	0.0716029960240256	0.5780817836976897	0.0	0.949710696413678	0.951543821239922		False	4.0	11.0	1.0	1.0	11577	11155	11082	1101	12796	15973	0.9337555491664354	12183	40930
CAVJXH01.fasta	0.8968707070303147	0.1223027897810923	0.0009532595974113	2050591	99	81	0	3.695808126814935	0.0025934441986634	0.0603308997259814	0.5470333761767182	3.336382434791244e-05	0.9316326365649804	0.9317538839581616		False	11.0	10.181818181818182	0.923214285714286	1.0	8458	8443	8432	102	7820	13285	0.921877494944882	8534	45097
CAVJYF01.fasta	0.8713294372490257	0.2506639470652321	0.0027364316083476	861891	142	105	0	2.041429895332708	0.0022360642263189	0.0657542543082593	0.5367015782432888	0.0	0.9698798369593986	0.9711326381169164		False	37.0	25.945945945945947	0.9173209587296276	1.0	1707	1636	1647	135	3036	3170	0.9559046379835768	1782	7310
CAVJZF01.fasta	1.6101361537522034	0.6129908434824298	0.001436178118936	1097142	28	25	1	1.8820276395352915	0.0018013826297241	0.0825298821848037	0.7587086667158824	0.0	0.9777132318022684	0.978077683413034		False					2018	1985	1983	102	7006	7111	0.9762527303175824	2085	14967
CAVKGE01.fasta	1.2190396634717515	0.5722993744774535	0.0154905968135355	2706697	143	139	1	1.574895929046624	0.0009623627178112	0.0379159543901662	0.6591838248455293	0.0	0.9866311984175704	0.9929745583520906		False	163.0	17.809815950920246	0.2597209733778757	0.9887114981454604	1372	721	698	2221	13247	13515	0.9771898880438112	2919	29814
CAVKHB01.fasta	4.164799542923347	0.8942170413147831	0.006052876911117	1512219	270	263	4	3.267143114907745	0.0027055585168776	0.4069582514172881	0.974714343895072	0.0001259558535339	0.9835491785963828	0.9856469670626088		False	790.0	59.435443037974686	0.4696963072427941	0.980088980344018	10124	8833	8832	4561	24878	25257	0.977266721696586	13393	53546
CAVKTI01.fasta	1.203650329362963	0.0579417825419796	0.0020117623337007	2383237	114	71	0	9.81240475224508	0.0063867415095192	0.0311387411323338	0.6545209384113473	0.0007717503322586	0.9600598294053442	0.9607201088787376		False	291.0	27.80068728522337	0.6606291374217215	0.968057337119	2964	2915	2906	227	11526	12804	0.9276069840643733	3133	32809
CAVKXM01.fasta	1.482861986868037	0.5314034923813096	0.0010166041809931	2258459	242	230	1	1.98359212800588	0.0013342909502144	0.0888716598353124	0.7300091297392337	0.0	0.9700567476944691	0.9701663569375176		False					6010	5988	5984	144	13296	13542	0.9639423023603122	6128	30437
CAVLBE01.fasta	1.5357434000660697	0.5970205439402333	0.0152939164899562	2342978	90	90	1	2.654590782771005	0.0017409578299857	0.0581021247318582	0.7423263512954492	0.0065544309643305	0.976331795610143	0.985499368260218		False	7008.0	42.08590182648402	0.2228496025805232	0.9108976013876652	3222	1974	1938	3945	14295	14697	0.9724748697901152	5883	31816
GUT_GENOME011204.fna	1.8991679287649847	0.5308874602425594	0.0079393405699743	930329	20	19	1	2.858866189524341	0.0029703760373311	0.147185565536493	0.8130595722568216	0.0	0.9646391248146876	0.9709634779560508		False					4842	3976	3956	1413	7178	7655	0.961062166922224	5369	17854
GUT_GENOME014627.fna	2.963270989312877	0.5629998308968303	0.0017540815168388	1011217	9	9	1	3.854746455887837	0.0038367254743525	0.2791646105633113	0.9269468692128334	0.0	0.9806160909116672	0.9812962280726614		False	5.0	5.6	0.9999999999999994	1.0	5472	5280	5276	425	11895	12147	0.9707925841483578	5701	27310
GUT_GENOME015181.fna	2.306442836153888	0.6766929158342337	0.0050180234665283	1286390	60	58	2	2.75517374154651	0.0024406077365952	0.1626948281625323	0.8695270070646856	0.0	0.9866595951053329	0.9895694470325722		False	140.0	30.67142857142857	0.5057312700395487	0.9864431486880468	2792	2183	2167	1586	11838	11984	0.9797449793415786	3753	25632
GUT_GENOME017944.fna	12.007057585751484	0.8049475400193215	0.0101459374958841	3056711	108	107	4	18.902269408449	0.0108499248700155	0.4445327019793497	0.9999751395370114	0.0083944400920355	0.9837637105463024	0.9918104691759247		False	64416.0	54.76664182811724	0.5995499551927225	0.9742816138116908	22062	11128	10857	29867	147363	149607	0.9810238108176746	40724	352298
GUT_GENOME019239.fna	1.954674597894572	0.7314240989316323	0.002568729541385	1277650	245	239	2	1.9051631303799208	0.0017187719302763	0.1017884397135365	0.8220010575395107	0.0	0.991841599384852	0.9925797770088428		False					1061	965	964	298	9830	9940	0.9883664306059976	1262	21174
GUT_GENOME021899.fna	1.2200235483646806	0.5446151467074865	0.002154300295895	1021727	126	113	1	1.5934855936884833	0.0015962607108293	0.0448515112158139	0.6594797872565672	0.0	0.9840483568280016	0.9843756819272902		False					731	716	714	141	4963	5015	0.9790782733728132	855	10624
GUT_GENOME022512.fna	3.4258814585668698	0.851765398263507	0.0028048501319171	2015211	238	231	3	2.736908902571744	0.0019511507792135	0.3063713923752897	0.9514447681482884	2.444985317024009e-05	0.981995552337776	0.9833431324434768		False	83.0	54.57831325301205	0.4880517555952159	0.9789016710313008	11116	10284	10248	2032	27266	27563	0.977454780188772	12280	57696
GUT_GENOME022820.fna	1.015361536728796	0.2850367359849701	0.0021654044034323	1043255	59	56	0	2.267655970366956	0.0022328124008412	0.079783945439993	0.5920310608178674	0.0	0.9778458581125729	0.9785787228930136		False	62.0	19.40322580645161	0.3099327218264153	0.9576388888888888	1844	1783	1778	244	4307	4527	0.963671985764315	2022	11123
GUT_GENOME024279.fna	1.0157315385268797	0.5033982401702868	0.0013754725035616	2001330	565	479	1	1.364451184052724	0.0009929312314231	0.0250653315545162	0.5921643272266977	0.0	0.994159157961885	0.9944581771788532		False					293	278	278	62	8027	8104	0.9888231544379772	340	17520
GUT_GENOME025577.fna	16.783523345496743	0.8311733025357851	0.0030818336806004	1975049	22	22	18	11.08315590560523	0.0078951232477908	0.7849207791806684	0.9999996337138995	0.0092517425324946	0.9879342586422768	0.9898591007813544		False	7738.0	39.79400361850608	0.556503964644378	0.9429794997575184	18705	15721	15656	8732	130731	131918	0.985542710585539	24388	272202
GUT_GENOME025591.fna	9.127679150382924	0.9356620546432765	0.0013026188633557	1825952	57	57	9	4.934357263836135	0.0036630766056807	0.8321565955731586	0.9996839912610288	0.0	0.991805738549686	0.9918564138473872	1.834693406385384	False	72.0	3.375	0.9923611111111114	1.0	12451	12374	12355	1418	65855	66399	0.9884354820272564	13773	136701
