genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVFAW01.fasta	1.2259702396929888	0.513834370257765	0.0093352879952784	2257638	67	63	1	1.680692614288608	0.0011218994432771	0.0538886216479346	0.6612631482788803	0.0	0.9765331535989348	0.9817114769729		False	3.0	48.0	1.0000000000000002	1.0	2855	2225	2212	1496	11339	11656	0.9713391717616244	3708	25216
CAVFDW01.fasta	0.8041090856083455	0.4501993565566954	0.0026652026106203	1948268	259	243	0	1.158276409471923	0.0008410843771268	0.0137619670394421	0.5083697269799428	0.0	0.981015963001641	0.9821721617186334		False					509	478	476	76	6479	6568	0.9755669112168744	552	13688
CAVFGX01.fasta	1.6070961238145796	0.6664380316067039	0.0017156647028458	2070257	107	99	1	1.7292238032262095	0.0012080794230038	0.0699835817485461	0.7580600870688287	0.0	0.9869412771596588	0.987410618149692		False					1892	1824	1820	258	13593	13850	0.9838120126635106	2078	28311
CAVFNV01.fasta	0.923630022346672	0.1717509115089884	0.0022878973626334	2210620	142	120	0	3.2836204562979034	0.0022228173921048	0.0668807845762727	0.5576108302432953	0.0002082507367942	0.9707469833883448	0.9711933878036902		False	299.0	65.40133779264214	0.4645150204326096	0.9951052373959864	4325	4259	4246	372	8896	9243	0.9643134478463784	4618	23014
CAVFWK01.fasta	2.346453486366051	0.7304519290037013	0.0015062046521385	2347559	78	70	2	2.285574468772853	0.0014967008798075	0.1646390995923851	0.8740560646333628	0.0	0.9908046571798188	0.9909469598965072		False					3554	3499	3492	536	22453	22838	0.9828781915844084	4028	47075
CAVGEL01.fasta	1.0913288062916235	0.0615505943476046	0.0020326144334641	2523355	260	115	0	6.721430124277465	0.0042755718465347	0.0373102476663013	0.618499583286513	0.0011927868118585	0.9560049709496852	0.956461703506219		False	97.0	27.54639175257732	0.8523561437629894	0.992283950617284	4142	4099	4088	248	11596	12597	0.9463158443344792	4336	28982
CAVGUB01.fasta	1.1112305705271923	0.1612921692392265	0.0016298510535555	1275189	150	108	0	4.292666919732931	0.0038468896479429	0.0711314165978533	0.6251452246588884	0.0001951460594971	0.9495402729698146	0.949893061098494		False	25.0	16.64	0.7339411747760213	1.0	4577	4545	4532	198	5979	6911	0.9407938160388308	4730	16900
CAVGVD01.fasta	1.1419559032543536	0.4571118435647957	0.0074808457695065	3281512	90	88	0	1.927415455328008	0.0010669223102657	0.0525870391453695	0.6351784914115401	0.0	0.9826905803610234	0.9865731753252398		False	871.0	35.75430539609644	0.3981115954144817	0.9540274933191925	2987	2317	2299	1936	15394	15772	0.976261449209042	4235	34004
CAVGWE01.fasta	0.8683853527514174	0.3709842007726123	0.0019567153505501	3415167	65	63	0	1.796928202246735	0.0009742108785399	0.0333149154931515	0.5354956084807	5.237690941742565e-05	0.9881697370271412	0.9888025594149908		False	71.0	18.92957746478873	0.6556704396605595	1.0	1346	1274	1272	294	12130	12360	0.979665841923512	1566	26647
CAVGYO01.fasta	2.0189561420624607	0.1151878968480411	0.0033276899642439	1901389	250	171	0	9.223791941510092	0.0067789241707222	0.0648131444959447	0.831822998431579	0.0016682177059885	0.97802572321175	0.9795593784233376		False	856.0	32.62149532710281	0.94587195689469	0.9990289915383548	2708	2519	2506	637	16019	16398	0.966652862937894	3143	37098
CAVHGX01.fasta	8.431373305466582	0.8130580864853013	0.0016758740667118	3110517	187	180	8	6.834188035946457	0.0038984991775564	0.662026602008605	0.9994155869973288	0.0001769232847952	0.9652144353877272	0.965447530526965		False	1021.0	23.211557296767875	0.6624211211477063	0.9385403088945286	71632	71152	71015	3995	107193	110413	0.9627471675388724	75010	236681
CAVHRO01.fasta	1.4905171010172424	0.6099646931935777	0.0147489839169461	1830242	131	125	1	1.7388349125514346	0.0012945986497409	0.0678167149480778	0.7318279696729424	0.0	0.9857397217231572	0.9920239121502404		False					1770	990	974	2348	11254	11468	0.9766539707658068	3322	24149
CAVHXU01.fasta	6.753184160000811	0.7856144154732293	0.0013949657242366	1973990	30	29	6	5.522447779640443	0.0039365909031239	0.6167265285031839	0.9974279746416884	0.0	0.9543794541207086	0.9545281301646444		False	222.0	20.82882882882883	0.9316181441181756	0.9884650467819952	55539	55358	55292	1780	54303	58144	0.9510434150596452	57072	124150
CAVIBB01.fasta	0.922893127674822	0.1060736459289125	0.0020187251450707	2388944	234	148	0	4.465150904403116	0.0029176247685043	0.051292537623318	0.5573228836751118	0.0005016198565844	0.9593667115518016	0.9598645285020606		False	135.0	38.8	0.7881009583333631	0.995157894736842	4979	4918	4901	306	9430	10260	0.9494748136092616	5207	25460
CAVIIA01.fasta	3.387020983449979	0.6923682963859638	0.0014089431155695	1566282	83	78	3	3.482371190211163	0.0027973957262473	0.3286164305022978	0.9497497385155744	0.0	0.9570861812374444	0.9572493812001416		False	3.0	3.0	1.0	1.0	22088	22004	21983	570	21889	23792	0.9515593727144708	22553	52462
CAVIZK01.fasta	4.315079636805339	0.7242657116427939	0.0021631176490577	1802119	22	22	3	4.31329982515579	0.0032169837290967	0.4146196782787374	0.9778565894599478	0.0	0.9644777661490858	0.96516165815036		False	42.0	16.5	0.8691377954818936	0.9681410256410256	26542	26031	25961	1964	31904	33280	0.9615767315945494	27925	72459
CAVJHQ01.fasta	10.838904043368668	0.5050762026436209	0.0021408182345012	2432724	176	138	1	17.771227170035093	0.0114772020553192	0.406473977319252	0.999930261098646	0.0018867310184023	0.952852789989068	0.9535222619658004		False	1684.0	34.19002375296912	0.7392108316158267	0.9522623305629392	46621	45959	45818	3093	110130	119778	0.9522201737186852	48911	275840
CAVKAB01.fasta	4.896526924183383	0.3414632270252558	0.0016929849639882	1300058	213	174	0	11.837698571183063	0.0105565183197048	0.2252691802981097	0.9867483509018132	0.0009899890516146	0.947985918330414	0.948412739062292		False	408.0	30.99019607843137	0.8058547020652692	0.98778136352254	15233	15108	15073	711	26361	29544	0.9404804542434106	15784	68563
CAVKAQ01.fasta	1.2073027887788943	0.3776798703635806	0.0016608095776657	2970153	231	178	0	2.140958620327564	0.0012520542710401	0.0879947935342051	0.6556333556127942	0.0	0.9571775113063308	0.9576251731341684		False	1.0	1.0	0.4499999999999995	1.0	11192	11075	11060	401	14800	17118	0.9448003672258308	11461	40835
CAVKBQ01.fasta	1.9434227753615556	0.2478732346826674	0.0018937557137378	930286	199	146	0	5.599595527733552	0.0059339427757787	0.1211466151269609	0.8202237596651962	0.0003566019583408	0.9534520545514236	0.954064294016912		False	114.0	22.605263157894736	0.8017557837940477	0.9787542250120714	5246	5177	5167	318	7672	8876	0.9400958292816944	5485	21745
CAVKHB01.fasta	6.41109521835131	0.8948578215192377	0.0064510720759828	1512219	270	262	6	5.706390456396347	0.0047255270910801	0.6024715996823211	0.9965209537115688	0.0001629042371931	0.9751522661840102	0.9789324409018416		False	3852.0	48.7196261682243	0.7418647530682936	0.9877859102572142	22638	19194	19060	10015	39959	42504	0.9669067265440704	29075	93890
CAVKJJ01.fasta	0.8422328156906062	0.3607415104897137	0.0016395414404224	3027442	131	128	0	2.6094454604739927	0.0015062525280211	0.0295259165988976	0.5246441398860169	5.551250357335868e-05	0.9582382422696558	0.9587864142837964		False	6.0	3.333333333333333	0.3909494870072786	1.0	3733	3684	3679	137	10521	11544	0.9469210090987108	3816	26740
CAVKTI01.fasta	17.404850629626846	0.7065952735711974	0.0027755688598331	2383237	114	108	12	19.43032503709748	0.0126468961066336	0.6115732510027329	0.9999997883820066	0.002122587870112	0.9736923714463708	0.9747866930493084		False	5848.0	39.72452120383037	0.8708630953071749	0.9901517429172472	38344	36749	36574	6330	170534	173874	0.9725850409970695	42904	389049
CAVKUV01.fasta	1.8526168898502016	0.608942107568607	0.0021372296861962	3232616	144	143	1	2.3286681786703305	0.0013009898052463	0.1210372651747067	0.8052153546926101	3.782495936247861e-05	0.9705495224488648	0.9711731375250148		False	200.0	52.29	0.7313500173345553	0.9827789951381832	11523	11279	11250	918	24835	25593	0.9637324285995832	12168	56012
CAVKVD01.fasta	18.87178958063721	0.7364844747229682	0.0048511802941971	3052989	235	201	17	19.34431551505777	0.0111573163190487	0.6635176215833074	0.9999999420560806	0.0040565382562252	0.9626402963501228	0.9660667459145228		False	33849.0	46.07695943750185	0.6913882131298031	0.9712254151041364	75680	68739	68036	20548	235236	243919	0.9573841416504192	88584	528980
CAVKVE01.fasta	2.590399332085056	0.6084592402772213	0.0019682824711736	2625484	245	194	1	4.575682315179423	0.0028506390072081	0.1973655143204072	0.8984620450730099	0.0001348284561491	0.9579335366089003	0.9586707321780076		False	778.0	53.8598971722365	0.9304783382406348	0.9931947278911564	21798	21416	21370	1240	28063	29966	0.94843469640612	22610	67202
CAVKWE01.fasta	5.020742479893673	0.8327898358151109	0.0017380639355784	1514573	350	346	5	4.580943613323108	0.0038114071972386	0.492180964535879	0.9881249487080198	1.8058939788498716e-05	0.9623472722297048	0.9625726412715108		False	344.0	45.54651162790697	0.6320652002758347	0.9939299360227474	28068	27900	27872	1193	31228	32770	0.9553873418776356	29065	71826
CAVKZU01.fasta	0.8438224441582453	0.1412292692177018	0.0014496769074173	1265630	149	94	0	3.3495856517873217	0.0030130885594895	0.058147325837725	0.5253109012496584	0.0003967588208733	0.9494788906553612	0.9498865381218322		False	18.0	6.5	0.6406502590403513	0.8944444444444445	3718	3688	3681	121	4591	5360	0.9368905865280232	3802	13652
GUT_GENOME001056.fna	3.721713790004876	0.6263604202341474	0.0035076285536651	4116467	145	100	3	4.464528876636061	0.0022082516303386	0.3637133493357289	0.9626070567894373	0.0001319487869361	0.9688060624600092	0.9702420629248724		False	2053.0	45.01948368241597	0.3536848684988086	0.973358441846322	46704	44554	44387	6516	62854	65315	0.9657373995428054	50903	138645
GUT_GENOME024079.fna	4.184792829978281	0.7180501388441316	0.0028552384237853	3484843	73	72	4	3.9189795113746655	0.0021037450742363	0.4306348951731828	0.9751568214429878	0.0	0.9887045668840104	0.9896221417409934		False	169.0	22.05917159763313	0.6711142565872803	0.955547924297924	16951	15574	15519	5010	59721	61311	0.9826422079462211	20529	127979
GUT_GENOME083453.fna	1.2780183425721618	0.5833698456745047	0.0013368764368064	2280051	39	36	1	1.534579298613348	0.0010180316478449	0.0438955093548345	0.6764786584701599	0.0	0.971553894728428	0.9718336597258302		False					2847	2819	2815	129	12011	12301	0.9668745878219976	2944	25419
GUT_GENOME108408.fna	1.064686902860007	0.4150850756371649	0.0034299398742793	1468458	147	141	0	1.7623429024906403	0.0014691001924785	0.0567329811271414	0.6094184650558161	0.0	0.9680470531748888	0.9698235505941664		False					2662	2514	2503	387	6392	6637	0.9595836414300292	2890	14979
GUT_GENOME139887.fna	2.309795349755948	0.7541498377318148	0.001745678488437	2308524	74	73	2	2.207483090658777	0.0014575615419867	0.152599236568474	0.8699126711711459	0.0	0.9849494292875816	0.9852049086093692		False					5302	5212	5196	526	21798	22370	0.9806745350373242	5722	46289
GUT_GENOME150770.fna	1.958478977604781	0.6451099361554323	0.0017731234212649	1451024	15	12	1	2.193721481554031	0.0018230297583151	0.1294616767193374	0.8225980003569279	0.0	0.9826565594191172	0.9828375529672296		False					3258	3224	3217	347	11648	11897	0.9780630007949804	3564	24732
GUT_GENOME166524.fna	1.485837428711656	0.0738072684189968	0.0035241677603535	2155682	45	34	0	8.196443975891448	0.0055942480419665	0.0451759582350272	0.7307175498135665	0.002975843268257	0.9567181804179288	0.9585767828721056		False	1100.0	51.81090909090909	0.6908491431707355	0.9713682630677212	4215	4034	3997	625	13500	14458	0.9522484501005832	4622	32373
GUT_GENOME234569.fna	1.690217240609187	0.5773500285597468	0.0030227654471112	1983561	31	30	1	3.1842204438401853	0.0022644370604539	0.0776391550348085	0.7751814897669133	0.0007628108221929	0.984201503876573	0.9853898001324658		False	495.0	37.69090909090909	0.8293133430574907	1.0	2433	2250	2240	612	13738	14153	0.9787370843671842	2852	30010
GUT_GENOME238419.fna	18.27590092048786	0.9335559665509052	0.0021013551271837	2069772	38	38	18	9.900793743891116	0.0068945777848904	0.9182615283229264	0.9999999019335486	0.0028215286930852	0.9927669904955928	0.9929385159992256		False	4176.0	28.042145593869733	0.8561162698754489	0.9925389364590164	13747	13421	13367	5819	154227	157052	0.9903695129417912	19186	321341
GUT_GENOME239115.fna	1.192143981622031	0.5555173028953438	0.0019383199722313	2556104	186	142	1	1.4899742915321663	0.0009387999400727	0.037870133609587	0.650992942797046	0.0	0.9929028925619836	0.993388429752066		False					687	640	640	215	12500	12704	0.977012604501308	855	26282
GUT_GENOME256624.fna	1.111373848813101	0.4938271144479628	0.0148738712307803	2413053	46	44	0	1.5786881592126385	0.0010182220293435	0.0443276629232759	0.6251926463084201	0.0	0.9655962230636188	0.9771794512223624		False	3.0	30.0	0.9999999999999992	1.0	3680	2441	2417	2349	11007	12150	0.9625128176971244	4766	27049
WC12_S12__DASTool_bins.158_sub.fa	0.9254536269555356	0.1360289705010363	0.001892882976592	1116446	300	184	0	5.744697218652435	0.005589123390566	0.0525596401438134	0.5583226110257342	8.069398427977355e-05	0.9509543285616904	0.9513122017723245		False	49.0	72.48979591836735	0.386332819324255	0.998663101604278	2878	2857	2844	169	4417	4985	0.9391347739586476	3013	12480
WC12_S12__DASTool_bins.82.fa	1.2581902716531046	0.3512257741510554	0.0023049602499313	1965411	363	344	0	3.8721195590845	0.0028144610818562	0.0889701950380861	0.6707645102252324	0.0001105333573004	0.9755351332185768	0.9760841344366732		False	210.0	83.20476190476191	0.3793932379720917	0.9284597163882642	4278	4182	4170	413	10492	10747	0.9729215219753984	4583	25300
WC12_S12__DASTool_bins.8_sub.fa	0.9311515435387446	0.0989822070354825	0.0021193364761571	1887319	253	186	0	5.225209217270763	0.0038555154092943	0.0510157530338008	0.5605392241026679	0.0003574457692298	0.9517983444637164	0.952608456321469		False	123.0	49.97560975609756	0.6293996946812943	0.9577852703911754	4641	4563	4546	253	7608	8687	0.9447669110919592	4799	22900
WC13_S13__DASTool_bins.concoct.330.fa	0.9421274331060862	0.4695560417215363	0.0056853840109065	2934983	125	119	0	1.3397353293662655	0.0007853691878665	0.0241916222342684	0.564777778117316	0.0	0.9684375088025688	0.9713670037463732		False					2241	2033	2013	519	11362	11597	0.98124955979194	2532	23889
WC13_S13__DASTool_bins.maxbin2.164.fa	1.0435583705327238	0.4588211945012269	0.0012859934151473	2201873	54	34	0	1.5404994296228998	0.001040718362531	0.0400272858607194	0.6020631844421628	0.0	0.9398082487093664	0.9402961366086118		False	28.0	28.928571428571427	1.000000000000001	1.0	5305	5262	5253	115	9404	10147	0.9498855099970864	5368	22046
WC14_S14__DASTool_bins.metabat2.116.fa	1.497686108169256	0.5566497552597062	0.0149855850511512	2217044	367	351	1	1.9080718454499288	0.0013032222715973	0.0824566404636082	0.7335201994380183	0.0	0.9556424703243804	0.9641978009955692		False	1.0	1.0	1.0000000000000002	1.0000000000000002	8109	6545	6393	3825	13710	14731	0.9497491717396436	10218	32007
WC16_42.fa	3.613128167158524	0.2841843288134424	0.0017506322802494	1334398	15	12	0	11.236664153102929	0.0097383104101922	0.1668490210566862	0.9588442723338002	0.0015905925355345	0.9493988133469276	0.9498479628822823		False	168.0	17.24404761904762	0.7776982357693788	0.9947242206235012	11266	11166	11145	515	20096	22936	0.9402447831512591	11660	54790
WC1_S1__DASTool_bins.concoct.129.fa	1.5887550568874131	0.612383827203577	0.0012742807772886	2553201	75	60	1	1.885559914945316	0.0011835249481241	0.0833236396194423	0.7541099305869383	0.0	0.9632841657970688	0.9635520959660058		False					7811	7754	7753	290	16592	17244	0.9553468629993354	8043	36835
WC1_S1__DASTool_bins.metabat2.101.fa	5.446252371571671	0.3971446640546061	0.0022237565113569	2063505	274	243	0	12.331576986165732	0.0087008292595796	0.2624141933264033	0.991844321485468	0.0011523630630813	0.953388132441232	0.953969857412746		False	699.0	27.02145922746781	0.7146875779397855	0.9692547163638237	25240	24925	24843	1646	47768	52637	0.9481165442196404	26489	126753
WC20_S20__DASTool_bins.concoct.188.fa	3.6652240201480537	0.3583967414340079	0.002672715019095	2394673	100	94	0	10.140321263709591	0.0065803637116064	0.198676395482807	0.9606945781786114	0.0014228140519854	0.971450190745431	0.9723497945414228		False	1409.0	53.68417317246274	0.7133614169848338	0.9429511711425592	13583	13155	13091	1672	37601	38621	0.968309808573637	14763	94255
WC20_S20__DASTool_bins.concoct.195_sub.fa	1.7736529518973303	0.4558332999501202	0.0034498361268959	2820779	603	483	0	2.729910848395269	0.0016613160741624	0.1506764620695205	0.791149283327153	0.0	0.9500264690312334	0.9511416975472032		False	154.0	33.29220779220779	0.5254659765504144	0.9440746271272588	21240	20766	20692	1672	20964	21722	0.9584788386560018	22364	54899
WC24_S24__DASTool_bins.WILDCHIMP_H03	1.184506136941018	0.5441806044596702	0.002614509008485	1731563	37	37	1	1.5115538647593303	0.0011511570920814	0.039248355387589	0.6486312084474678	0.0	0.955651035152514	0.9564456085107634		False					3014	2960	2951	216	8429	8615	0.9800187651239364	3167	18076
WC27_S27__DASTool_bins.concoct.079.fa	7.409826797295294	0.8110733283772661	0.0019858609496495	2785811	28	27	7	5.777713645565822	0.0034651114934593	0.6643128338569989	0.9985596614113292	0.0	0.9817782941128792	0.9818712344311458		False	317.0	7.5015772870662465	0.8790504307510976	0.9916770758622172	33722	33550	33500	3769	85175	86437	0.9798176520638252	37269	175667
WC28_S28__DASTool_bins.concoct.127.fa	1.5361585567050329	0.3700452242774791	0.0013790379532727	2060840	36	35	0	2.812605847711272	0.0019626679190218	0.1334814929834435	0.7424207928436538	0.0	0.9541776330139158	0.9543630309287344		False					12605	12554	12537	329	13215	14857	0.9449371337788902	12866	34768
WC28_S28__DASTool_bins.concoct.129.fa	1.202061827708919	0.5284247174562412	0.0015388035155669	3023337	69	66	1	1.6309458752693922	0.0009401340392508	0.0463038027186515	0.6540360132457859	0.0	0.9630764615120864	0.9634979141665238		False	8.0	21.5	0.4354551150603786	1.0	5169	5110	5104	258	14808	15403	0.9547184915613413	5362	33171
WC2_S2__DASTool_bins.concoct.186_sub.fa	0.7943309625955354	0.083034452670077	0.0021888266488407	2035372	291	194	0	4.596172010836653	0.0032686931866482	0.042540135169394	0.5041065728554568	0.0015498471203963	0.9495640122423052	0.950176127504764		False	108.0	34.583333333333336	0.5332693930449269	0.8818250397291189	4367	4314	4298	284	6963	8003	0.9460175852269576	4582	20507
WC30_S30__DASTool_bins.concoct.004.fa	2.12907032899434	0.2266037412859435	0.0026970767675343	2155569	117	109	0	9.089962184649318	0.0062251721516494	0.1132058403140887	0.8474051792126032	0.0012773952695834	0.9652819611266152	0.9662900628219472		False	676.0	75.96449704142012	0.4485606179686854	0.8671008862524157	8472	8226	8199	934	19546	20765	0.9560349957006198	9133	50063
WC31_S31__DASTool_bins.concoct.154.fa	2.782768491146071	0.2638997789848366	0.0043083411625259	2814739	297	256	0	12.823633042305929	0.0077254474190363	0.1385659558488371	0.9143241746425292	0.0016451703512876	0.9593387124481124	0.9617513659310766		False	2664.0	53.328453453453456	0.6147786836691344	0.947707423703793	15859	14918	14801	2828	33099	35315	0.9513928176030698	17629	86396
WC31_S31__DASTool_bins.concoct.171.fa	1.3440161721696748	0.6034516312070041	0.0018383053757198	2558964	130	129	1	2.2926165562309557	0.0014405124011196	0.0439009692985129	0.6947933772267018	0.0002313626410115	0.9728950249686223	0.9737139601748248		False	183.0	59.759562841530055	0.4685805043521785	0.9521092004498084	3045	2953	2944	290	14045	14402	0.9669612864902738	3234	30351
WC31_S31__DASTool_bins.concoct.183.fa	1.2963553755036052	0.4659956933454024	0.002086533096272	2732051	51	51	0	2.4271813026436533	0.0014711946064835	0.0732237428949898	0.6816748061549918	0.0002796856171203	0.9709024198829298	0.9715922439777857		False	569.0	64.0140597539543	0.428152383972325	0.910839444226154	5821	5683	5664	513	14607	15041	0.9632845331484462	6177	32907
